#! FIELDS time hinge pbc cnbd @3.bias @3.force2 @3.hinge_cntr @3.hinge_work @3.hinge_kappa @3.pbc_cntr @3.pbc_work @3.pbc_kappa @3.cnbd_cntr @3.cnbd_work @3.cnbd_kappa @3.work
 0.000000 0.290637 0.243464 2.183115 0.000000 0.000000 0.290633 0.000000 0.000000 0.243473 0.000000 0.000000 2.183115 0.000000 0.000000 0.000000
 0.000000 0.290637 0.243464 2.183115 0.000000 0.000000 0.290633 0.000000 0.000000 0.243473 0.000000 0.000000 2.183115 0.000000 0.000000 0.000000
 5.000000 0.298676 0.260689 2.189581 0.706266 4943.865131 0.290628 0.025770 3500.000000 0.243469 1.550951 3500.000000 2.183079 0.030212 3500.000000 1.606933
 10.000000 0.295957 0.269309 2.176618 1.289476 9026.330723 0.290604 0.026116 3500.000000 0.243449 1.552491 3500.000000 2.182897 0.029653 3500.000000 1.608260
 15.000000 0.297932 0.252721 2.179536 0.263399 1843.793066 0.290580 0.026890 3500.000000 0.243428 1.554079 3500.000000 2.182715 0.025544 3500.000000 1.606512
 20.000000 0.301323 0.263355 2.174018 1.026021 7182.143910 0.290555 0.027598 3500.000000 0.243408 1.555403 3500.000000 2.182533 0.019747 3500.000000 1.602749
 25.000000 0.301080 0.265888 2.178988 1.100457 7703.197871 0.290531 0.028413 3500.000000 0.243388 1.556783 3500.000000 2.182351 0.014870 3500.000000 1.600067
 30.000000 0.307066 0.260913 2.179998 1.026814 7187.697947 0.290507 0.029321 3500.000000 0.243367 1.558269 3500.000000 2.182169 0.013454 3500.000000 1.601044
 35.000000 0.305128 0.254745 2.173330 0.733829 5136.800089 0.290483 0.030203 3500.000000 0.243347 1.559841 3500.000000 2.181987 0.011313 3500.000000 1.601357
 40.000000 0.299952 0.266552 2.175923 1.162263 8135.841273 0.290459 0.031337 3500.000000 0.243327 1.561315 3500.000000 2.181805 0.008708 3500.000000 1.601360
 45.000000 0.306379 0.269078 2.171804 1.775878 12431.143559 0.290434 0.032463 3500.000000 0.243307 1.562737 3500.000000 2.181623 0.008490 3500.000000 1.603689
 50.000000 0.303569 0.272347 2.178616 1.794943 12564.600740 0.290410 0.033636 3500.000000 0.243286 1.563988 3500.000000 2.181441 0.005707 3500.000000 1.603331
 55.000000 0.309195 0.269668 2.173957 1.932273 13525.908537 0.290386 0.034828 3500.000000 0.243266 1.565225 3500.000000 2.181259 0.000324 3500.000000 1.600377
 60.000000 0.307707 0.270476 2.171718 1.977411 13841.873566 0.290362 0.036217 3500.000000 0.243246 1.566475 3500.000000 2.181077 -0.005290 3500.000000 1.597401
 65.000000 0.310092 0.261313 2.166238 1.631402 11419.814709 0.290338 0.037392 3500.000000 0.243225 1.567957 3500.000000 2.180895 -0.010781 3500.000000 1.594568
