,loop-open,asp-open,loop-closed,asp-closed
7.495,2.1476263101944384,2.319713472361477,4.592683454062119,5.939574498391648
7.5,1.9803697048782634,2.1799868300180725,4.114939057199675,5.6656090061348605
7.505,1.9836305006271668,1.8536651853858397,4.597903511140634,6.3280006987408886
7.51,1.9874285706076649,2.12870694038781,4.3689575831449075,5.786256167396659
7.515000000000001,2.06110024658081,2.1117289662252205,4.904296588361186,6.551612536300913
7.5200000000000005,1.8175413512205036,1.9037377173791148,4.412616462499102,6.014606347995234
7.525,1.9233656996738278,2.02889800520615,4.630149968801451,6.119181397777492
7.53,1.9202247296455244,1.8290005426648777,4.604957248347658,6.223957083444999
7.535,1.9163210581497903,2.0433377883593398,4.552271727361403,6.09498715685851
7.54,1.8032961719203933,1.7937291474663148,4.6736839353187705,6.3294722491312045
7.545,1.7896211157342181,1.8919558771966187,4.722126285950818,6.612754398171418
7.55,2.2156135004883635,2.1813964094324643,4.435283533312705,6.125069014422611
7.555,1.8751797383138122,1.9781229134068272,4.87915331668602,6.336843674150597
7.5600000000000005,1.776393981114525,1.7205545861343785,4.374995790858691,5.963469727581753
7.565,1.777491147144075,1.9756040609672183,4.338446613963164,5.955769920329691
7.57,2.109693160063261,2.300975564090006,4.326266399835461,5.911113006827333
7.575,1.9144106440305733,2.031807992095484,4.3297338435615655,5.957944046485647
7.58,2.273147883302511,2.1134199531313964,5.1027003879646635,6.703376948337455
7.585,1.8280744219924372,1.9521826470440304,4.752918114454678,6.302712528704182
7.59,1.7873472644068646,1.9144217795943745,4.776757537075133,6.0996666317221955
7.595,1.7051266813031734,1.747916260177637,4.560242886804889,6.376775697830093
7.6000000000000005,2.049548810206188,2.21019810862514,4.941697324487637,5.8015246047132205
7.605,1.6420001140860956,1.9171103044807334,4.862232558316758,6.325283118279587
7.61,1.6123305292139416,1.8028006769166947,5.232275797996432,6.812135743863834
7.615,1.5473046199622127,1.496064371595055,4.741419866500198,6.286169664386112
7.62,1.9717141204118707,2.0577243143409003,5.0124115979157615,6.5356165832297215
7.625,1.7960480563661907,1.9116705117975996,4.812257222898425,5.818520152576465
7.63,1.7625209506576267,1.962011632402902,4.954323976239207,6.40462630480239
7.635,1.9706717975263597,2.338708982599243,4.760187148658347,6.400181548578561
7.640000000000001,1.6582094898476054,1.8438385245078117,4.76777814662218,6.3220099455731456
7.6450000000000005,2.185975427916132,2.452595600649466,4.887578601862875,6.105668347082554
7.65,1.8352853922154444,1.9066860079966579,4.698735955512119,6.418808978367376
7.655,1.871859167926808,1.9636673658985004,4.762752353486146,6.324979625422223
7.66,1.6274023478975916,1.6615523584428333,5.187413332948063,7.00597716418869
7.665,1.7210761486931343,1.663405593791952,4.424327005340056,5.905555069572529
7.67,1.901797452621371,1.9234014372542043,5.0236606659078715,6.814212537754259
7.675,2.1178056298427026,2.009967758672572,5.205380057361264,6.674258426136201
7.68,1.880359882841156,2.157828070169838,4.894969754464921,6.645111883122249
7.6850000000000005,1.8733370800131985,1.966367687261515,5.08434856436015,6.4861450037200985
7.69,1.6719841091625895,1.909770978706705,4.670164936733922,6.3863608371501455
7.695,1.9877763299384335,2.164772557263146,5.089103888740522,6.5406660717560925
7.7,1.850447831403192,1.8598819612096076,4.81781990685942,6.256141129222645
7.705,1.5738980979326653,1.6149418997949536,4.619341077315206,6.384128450297381
7.71,1.7472760108518617,1.9667677760527795,4.549297509454968,6.189305692810772
7.715,1.8584701986030325,1.8721855575603534,4.789846797847369,6.719215021121886
7.72,2.0921215606824117,2.1637826858756983,4.812467591686961,6.397378183696426
7.7250000000000005,2.1622946439860966,2.3004325788563738,5.262191319271396,6.865526492924977
7.73,2.1003297152811333,2.311914851019942,4.926419960793267,6.600802810125566
7.735,2.277722205470666,2.617159999996248,4.951247484167207,6.666481348523409
7.74,2.0399777608000824,2.325934313713011,4.98916844778126,6.404701050946119
7.745,2.0995284277011645,2.3076011120650293,4.585258926747005,6.013456574507238
7.75,2.227234960655827,2.4230512598143403,4.975858959812557,6.788150364661985
7.755,1.7464028664375588,1.8994201372324166,4.963797050750065,6.525694088720703
7.76,1.8097169005963691,2.1517178017747542,4.736743133129448,5.983716571354098
7.765000000000001,1.688084849645272,1.8502759123283694,4.941061994539438,6.396074292680071
7.7700000000000005,2.022690301280816,1.9378037989107102,4.956033870323076,6.294234090036082
7.775,1.7406841583279156,2.014606388684261,4.671909651158122,6.130662734324506
7.78,1.8050776294143311,2.1740933494232246,4.977004921319986,6.448477725466088
7.785,1.7190148937754675,1.7725507223369372,4.832071760563261,6.5408418070001835
7.79,1.5063869717103031,1.6747124261473727,4.730557985487105,5.922075750807669
7.795,1.5895961579965747,1.9331376520447943,4.572687652861104,6.247543519183945
7.8,1.5947758114470312,1.6320009524112593,4.759127791660559,6.5594096581276755
7.805000000000001,1.7039091311946155,1.8503832955324995,4.8899452751886425,6.489252666991603
7.8100000000000005,1.6493585003638227,1.8947819869046763,4.755665037090184,6.240540256091445
7.815,1.511938690495596,1.6441508608538693,4.739479258675336,6.224671929805027
7.82,1.7100103517448757,1.612369812554676,5.0156974860985475,6.539664146626985
7.825,1.4302019819165963,1.275971202036913,4.906917680901794,6.228245809191922
7.83,1.8307250492745912,1.7379682760783315,5.069180552902783,6.329459299265407
7.835,1.4768997870551583,1.6053690714545499,4.780275175622147,6.098580613837014
7.84,1.7432666075124652,1.691205315107998,5.124160750863947,5.871236097570438
7.845,1.4416884776595675,1.5916331032507711,4.695718886692913,5.680145857928362
7.8500000000000005,1.4631901975388157,1.5892837439157237,4.802955092994277,6.349200858842356
7.855,1.3698333539561234,1.3769807420424698,4.957068908585551,6.592205971341628
7.86,1.3697982169171223,1.4885239552520788,4.698721417513336,5.878620283253711
7.865,1.3839912002899233,1.2782829690752773,4.907417536304204,6.558804951275809
7.87,1.426266436869098,1.3204732826988694,4.71415938346373,6.3329889104298225
7.875,1.376132985597786,1.6936801607354885,4.622831032293145,5.922353453288694
7.88,1.4978853903619818,1.3194933592441231,4.358605798677654,5.9613655786451805
7.885,1.5467469929286648,1.411546007082208,4.75180352515712,6.008965380607425
7.890000000000001,1.6577751553433504,1.6562327172416538,4.4968931057604875,5.810085407726371
7.8950000000000005,1.4743964164102505,1.259051976069034,4.624130618125544,6.176690781813484
7.9,1.6510842442632272,1.5911958224661507,4.5841846639358055,5.973557627333393
7.905,1.8044176561236274,1.7842315044545212,4.248770702483967,5.894326186437495
7.91,1.7018918419088334,1.3547058664238172,4.601806455788734,6.334462373120638
7.915,1.8206998277242374,1.6504251903123,4.420136561043727,5.79200583589881
7.92,1.659404906706752,1.4646506772745136,4.48604900318658,6.005447814552121
7.925,1.6928103253922522,1.3422904408510128,4.839933994443044,6.3903756523900235
7.930000000000001,1.745626155873518,1.4716426942299763,4.758926306593625,6.169220761891193
7.9350000000000005,1.5600453046418943,1.1880775409086792,4.738452205259284,6.111129652359718
7.94,1.8022108997824446,1.654569959380821,4.756936273427578,6.075672260091645
7.945,1.6338309310333579,1.4966066143162098,4.4312474139379505,6.033215495506151
7.95,1.6222380397626606,1.3520561792039254,4.882407310141638,6.526900342085317
7.955,1.6560684983435245,1.603843388577429,4.982846134595273,6.227231261235075
7.96,1.719206362119573,1.450724459291533,4.801713184805635,6.412334600827944
7.965,1.6439111148444965,1.26395742897818,4.785874856224116,6.523422598550653
7.97,1.591173861701055,1.3754900319208891,4.9043167264145895,6.454165052254624
7.9750000000000005,1.5736722854987282,1.463801714306665,4.4010944623030275,6.045348413640601
7.98,1.644676193415742,1.653433038971112,4.496890989996235,6.018719133295687
7.985,2.0375131363293844,2.102380504067358,4.852361172985838,6.500085312268247
7.99,1.7062015546845886,1.8591533581079798,4.4730537279164695,5.986196054290254
7.995,1.773450265437584,1.7478096935338636,4.946362815065992,6.541460400287926
8.0,1.8752456871867107,1.6542569727105552,4.530304599629599,6.3513995261159435
8.005,1.5786622046507517,1.5993774219312982,4.647550000804121,6.19813561114524
8.01,1.7480967679646446,1.6540363437137016,4.470996562723934,5.9380498815263545
8.015,1.7226117558373615,1.4562850358653423,4.959264615373829,6.353696553071497
8.02,1.7131165599601594,1.6917600835829478,4.719333269470367,6.328228275014877
8.025,1.6549485068934693,1.6484056778862735,4.814978182519777,6.424520154804739
8.03,1.5112266308313873,1.4721863926187349,4.7187150706513465,6.099287588215726
8.035,1.665897976350021,1.668516733333413,4.742916275743253,6.172737682548952
8.040000000000001,1.6399635364011902,2.1185035585937952,3.9995463161730127,5.229573160019824
8.045,1.6314307925796168,1.8213787601849132,4.431421205868651,5.576249029800189
8.05,1.809140232654461,1.8953742317522722,4.9301236175312715,6.211018863161781
8.055,1.774573469038133,1.8302481513320774,4.654699736282437,6.032484742799773
8.06,1.7971148882598496,1.71164912926463,4.817927996373089,6.097598577553878
8.065,1.867315379308932,1.6355489674685284,4.741106727189958,5.980326985194149
8.07,1.7552341765975936,1.7424304643485462,4.372125764753066,5.887348561989152
8.075,1.5574319701727042,1.6970071192828182,4.318321536714019,5.681094214983434
8.08,1.567373120373224,1.3991065926343573,4.632509101466619,6.298347827371767
8.085,1.7294257178860422,1.4388129931097433,4.768369982828658,6.343552764349664
8.09,1.737628493370773,1.5751946051345271,4.292525011690369,6.004719046348582
8.095,1.6899201933905368,1.5692008813456821,4.464376820706098,6.0857056907870035
8.1,1.6633896185966883,1.7565968772911227,4.34458090955763,5.681402876441794
8.105,1.8962900469106347,1.72938025736933,4.553602189188634,6.059980516274935
8.11,1.787141647529005,1.547340068375427,4.693232818309892,6.1679261841172766
8.115,1.6204352996296967,1.4439672100221943,4.659560036930201,6.139165906303367
8.120000000000001,1.861354109721532,1.7776190548294521,4.915469729705373,5.608990913482531
8.125,1.7917243137756087,1.9253957572061986,4.791562632684509,5.503712029459816
8.13,1.9538294127481006,1.7902410595338705,5.021733493603195,5.6822887637115755
8.135,1.9995558464953858,2.105255692730594,4.875241907329435,5.2211871381019614
8.14,2.188659358758913,2.286335017506509,5.005315205461934,5.681429898743454
8.145,1.9327342244726082,2.2370450168546885,4.437303976103979,5.209980465114349
8.15,2.0966109820093193,2.097224697125235,4.619368963548407,5.414048225813048
8.155,1.7283699912254584,2.0639627604304978,4.538190105790928,5.448578292828004
8.16,2.0018040033224547,2.083336365382324,4.813646499356059,5.325652954773315
8.165000000000001,1.82255566521605,2.031368781812815,4.553736335585859,5.446369910249457
8.17,1.821124827817425,2.015967464795109,4.7403645495692155,5.503086007223068
8.175,1.986970258855934,2.4411434285959857,4.606266423044966,5.2378200062751334
8.18,1.880696050068646,2.3422896390010557,4.594524177931606,5.180984263379707
8.185,1.725144560121979,2.1594807064248056,4.459232941668518,5.281797102243554
8.19,2.0959885271543435,2.377424765661222,4.611087641730484,5.483920041360603
8.195,1.7812783962013552,2.267783109900673,4.763187743646535,5.399006765416257
8.2,1.9015364949951468,2.295717223372645,4.734124046195755,5.394715783877531
8.205,2.0765374919981747,1.9670224252317428,4.788700065816134,5.773856246325494
8.21,1.6311787820502994,2.4173657828103643,4.3189236724249005,5.3053459501914
8.215,2.0894611989924803,2.4733699779836877,4.697745718984887,5.644956034936408
8.22,1.813506256328513,1.7862628628080555,4.897488240926994,5.619266418674191
8.225,1.8434890822060135,2.173040796094402,4.4299054785490855,5.217917195484754
8.23,1.923939253424137,2.212816476678321,4.6234150420928595,5.186168571295585
8.235,2.036269096820009,2.5340850015558383,4.753848444627101,5.186269379659292
8.24,2.0280550923136484,2.351540081887597,5.037723380950648,5.705946717891565
8.245000000000001,1.902019732760186,2.1199767163666334,4.767594019080412,5.376486237291927
8.25,1.876011210643989,2.3645402124552772,4.841118680372983,5.545598339479419
8.255,1.7070221851803584,1.95134006936408,4.771509929754314,5.633042819214998
8.26,1.7527337573389725,2.197654682122582,4.592302022101704,5.326759760763455
8.265,2.0414693666159143,2.281557593977531,4.898978444554324,5.5172052850030875
8.27,2.1785460491119744,2.5627004457723874,4.943199567947237,5.234873209332511
8.275,1.7516651778326753,1.9189938158263329,4.834657902425165,5.475208716110819
8.28,1.7753321548532484,1.9585926545374703,4.765677851870777,5.398783100132628
8.285,1.9465947422593823,2.1973591757398028,5.062347978674187,6.422099698336318
8.290000000000001,2.025787305743106,2.284889295239594,4.87177851882642,6.241215889369118
8.295,2.2582179744100945,2.250739705601901,5.085542086799811,6.144476278269119
8.3,1.9048934783884808,2.38892325563137,4.5762049715707285,5.298391215562809
8.305,2.065919359047639,2.058337528487594,4.896234827752999,5.7180204592275645
8.31,2.111883770237024,2.2538512962496076,4.8155277335243385,5.352736134208214
8.315,1.8886532713730162,2.16740509931855,4.616004209211272,5.111953536480138
8.32,1.9848062045929762,1.9385626460062715,4.710120138872377,5.24225382020327
8.325,1.8663748716831554,2.2236606659149603,4.605773318418846,4.954495319455856
8.33,1.9543658085069897,2.0941902437170814,4.5674713757541445,5.180286001602177
8.335,2.021194585474754,2.0803704802471032,4.636875879607208,5.499043801492679
8.34,2.0976167615390837,1.8240099295859085,4.777580718375678,5.628729886107367
8.345,1.8806327170241453,1.576335034687808,4.805666438916617,5.604254896050644
8.35,1.8504064447642716,1.8407411716597077,4.729096664286473,5.438814272330347
8.355,1.80213036624975,2.081620851698923,4.632517734650899,5.211263104243419
8.36,1.8857081587506415,1.8886203120166036,4.77795905123033,5.580947548989888
8.365,1.7518373429220924,1.8019803166688086,4.771904478928219,5.43032074048915
8.370000000000001,1.9293500133818435,1.9319847824933296,4.7986223388460765,5.255193819706446
8.375,1.99081059818008,2.085997729006193,4.605123505669766,5.790350708380688
8.38,2.019361692944027,2.038999830783465,4.770990983597352,5.598750520184367
8.385,1.9456999820124283,1.9539962806022395,4.868965552046624,5.61140912344855
8.39,2.0365840307983594,2.2219960183269656,4.878977571343393,5.611382059719411
8.395,1.8229662160169462,2.253791697456654,4.547724511272531,5.210334388910609
8.4,1.857967854797716,2.0333131676941005,4.598756188762059,5.562665840608973
8.405,1.8996264129803073,2.2835542377558244,4.714784717275303,5.692810128762112
8.41,1.6324147114688852,2.1755557183318275,4.451789765115708,5.07285275904342
8.415000000000001,1.6806453080771167,1.8521218415573732,4.723569036055166,5.533152357826013
8.42,1.6466861458338906,1.8420509592014582,4.701356522711438,6.084044039471127
8.425,1.809853303404801,1.6610940486215966,4.845607125869645,6.035702474626608
8.43,1.8364243065456223,2.044514814913612,4.626924275688745,5.340128331371632
8.435,1.6700361145216356,1.8549581268870616,4.422782439130836,5.330135471045268
8.44,1.7727200374802525,1.970391278722587,4.7489321442448285,5.369591259054692
8.445,1.732627799993049,1.8716123371309514,4.540716087378722,5.566627399643283
8.45,1.6659286377268936,1.8716375891515435,4.66832968910331,5.628583943171968
8.455,1.88670063025725,2.1337881435403525,4.877659542414829,5.2902766584119165
8.46,1.9450975712663354,2.311272484000569,4.930354261115581,5.52316707819389
8.465,1.840836565270698,2.3166552621810874,4.41219317096221,4.660938435788021
8.47,1.6774642850841954,1.7524680819500176,4.565873481532337,5.328151345162511
8.475,1.5540603494034586,1.9629114330158453,4.311995597272039,5.284991393950297
8.48,1.6742641875509072,1.992339086727875,4.671268517933899,5.120724396677014
8.485,1.7059961619069108,2.130923649117139,4.64065832926693,5.211139823335232
8.49,1.6458042091356124,2.0162318720622254,4.516255580780732,5.306557732959287
8.495000000000001,1.9740261340079688,2.4928187881363653,4.671937722106758,4.890065142598019
8.5,1.749248390530553,2.2305097077378955,4.647577517668061,5.382213215260631
8.505,1.9489041661082356,2.2630204491347765,4.756101084496127,5.328960966397575
8.51,1.9752618161188675,2.3457617637135155,4.621374509044922,5.070439962414043
8.515,1.9021077869844685,2.44318369461872,4.668753505701025,4.92387164671258
8.52,1.5460997099767637,2.3115717677180005,4.312694079556644,5.084999682137813
8.525,1.8307790091248792,2.3122816963474953,4.307274773552892,5.053528934669727
8.53,1.7117976092639935,2.058592611793418,4.573209735027688,5.1845425325736345
8.535,1.6428235417453714,1.9438364232147103,4.552250504006553,5.43179302496583
8.540000000000001,1.7448561337523132,2.1447230851585757,4.782758522159905,5.57295804717277
8.545,1.7746033063280087,2.4098358617709765,4.478267430312493,5.287926138923928
8.55,1.683395345642027,1.7752086478238533,4.606335169420976,5.823485376941498
8.555,1.6258724550388,2.407634369648938,4.532928405999656,5.141314161214507
8.56,1.9040488378266156,2.3353813673524155,4.880324640077874,5.315126618973256
8.565,1.9989068772492364,1.9929314177483246,5.082522719862717,6.141566909232193
8.57,1.980866170482149,2.458227913341022,4.533843105576632,5.06738759117709
8.575000000000001,2.182818307734316,1.807800438678103,5.337999011082318,6.4293046082053005
8.58,2.0980894251393245,1.9783243732874463,4.818560674476887,5.86593534211377
8.585,2.059801603180032,2.1389439301062123,4.832812678551503,5.616382195405626
8.59,2.016406905518432,1.9876570370826754,5.161224526072875,5.825716101031127
8.595,1.9785914273817626,2.0710870434058473,4.77765870340702,5.306249038093158
8.6,1.6702308718777208,1.6743116329519574,4.565016751617313,5.756673831577774
8.605,1.8083536703720677,1.8766063946273583,4.51875995955015,5.570327855221283
8.61,1.7774879985500436,2.0129189404691634,4.6297765302325775,5.760453621656945
8.615,1.6722065881582284,1.4971863633126499,4.978080565631424,6.513016697392907
8.620000000000001,1.8509606090760753,1.7416430085632335,4.859475388809445,6.122840167478568
8.625,1.862863574564197,1.960968581435709,4.769483338061923,6.23396737773088
8.63,1.7016610416358926,1.6842260243667362,4.559446918946976,5.954809351400288
8.635,1.731868637033397,1.694965470713241,4.520145825445637,6.1861174052050005
8.64,2.0656341621753316,1.8510252237126343,4.768234603617193,6.5386277107858355
8.645,1.6998221804584797,1.593239942422639,4.595622633678349,6.148544933840102
8.65,1.6529578538558085,1.7899663620390098,4.621911693804004,6.339858247398106
8.655,1.7538802400033575,1.8828860283452122,4.752107735652694,5.98924671039475
8.66,1.833439762464955,1.6717971003443775,4.693149135435374,6.189312069285277
8.665000000000001,1.6791821277661076,1.556769256927417,4.675785583379219,6.042693628032123
8.67,1.6617430026822801,1.9126120996405194,4.64057618021702,5.6760144384642865
8.675,1.7399348723216366,1.7205855806807067,4.650805706585581,5.792941633939488
8.68,1.8721304199485331,1.5842995246403924,4.62818381186781,5.728097134686916
8.685,2.062951434130779,1.9999795572423522,5.015223492543893,5.810052323409709
8.69,1.9603210478429678,2.1128210512806094,4.803011720633658,5.546623210609608
8.695,1.9897537376502943,1.731784265790484,4.815559029141211,5.77984300715296
8.700000000000001,1.8520840843289834,1.7728539165968549,4.450174582686243,5.619644279501047
8.705,1.7037667222373971,1.4228271732186717,4.809538025940745,5.775775329662358
8.71,2.0429705052549054,2.043601158627506,4.850372745810682,5.535787862544907
8.715,1.984374892134687,1.9179562965902779,4.925947946785235,5.491294284253618
8.72,1.7503744736682834,2.074204179137853,4.546454325231341,5.094831849293556
8.725,1.866022629484331,1.969891582228405,4.730514886116583,5.2862508326717945
8.73,1.4563153114251168,1.6593899841532094,4.679430995449173,5.411871959195028
8.735,1.6239576320496232,1.8796569090318032,4.77675519867889,5.284661299857764
8.74,1.98221566460549,2.254691060053567,4.738084988401644,4.7010115469790765
8.745000000000001,1.669678828635417,2.1555495649568903,4.516713699692262,5.014983465444029
8.75,1.750037383941649,1.8963886326084398,4.942780114102872,5.269008336598545
8.755,1.6913409408628042,1.9283743906903967,4.558313852945806,5.2646404560637095
8.76,2.061954536335345,1.6340049455564771,5.242131790464934,5.752799764445183
8.765,1.936459779200357,1.868564456168268,5.01346481449461,5.657993773879199
8.77,1.9959052613040473,1.9067012024590209,4.8085899656216835,5.27625082151057
8.775,1.8861290730556861,1.425019169625858,5.147688938335866,6.482069756894836
8.78,1.9072202398119666,1.7604577882760852,5.186779600679454,5.9806057434526005
8.785,1.9523845478696087,1.8575396001127813,4.944397984260023,5.8805371738554335
8.790000000000001,1.810864012645778,1.9504974118583651,4.672105241734378,6.274875554899825
8.795,1.4543228727950115,1.7007594315559684,4.623166875857356,6.022666868123816
8.8,1.6301385260792625,1.8270556684162456,4.938663043206659,6.300675927516894
8.805,1.4888756886782617,2.040915170145703,4.7622623125379,6.017051705146611
8.81,1.8981645014421624,2.3554899556339772,4.862598206941221,6.3661935342843305
8.815,1.641721335627544,1.9910306217561897,4.726350083296763,6.149921908506324
8.82,1.759607302873917,1.9020189710993571,4.956621883934134,6.190113664669147
8.825000000000001,1.5425709220172157,2.001579784327508,4.412728892276826,5.999825156033791
8.83,1.3644716370400791,1.671657447074,4.521786446814542,5.724938660229647
8.835,1.4446206985180292,1.5375543459733039,4.618046800263141,6.208795741031705
8.84,1.564867647510972,1.9031907071377605,4.8338701739344945,6.186614077136242
8.845,1.3013349071358424,1.8381434573041164,4.51081971960172,6.050758279126047
8.85,1.3161239176977315,1.564286517701598,4.688579794256519,6.39688727386826
8.855,1.6413596624087041,1.8450632927901849,4.681359385684346,6.566527740106561
8.86,1.7109487951467257,2.104666412753881,5.141679276881826,6.907022251155901
8.865,1.6660977545934141,2.2717812148109817,4.991724489289726,6.6803083290621394
8.870000000000001,1.5796946186048852,2.134701450343105,4.763124824051841,6.2815441693827205
8.875,1.7556641305132177,2.2731312951337475,4.524645935164134,5.948173990753355
8.88,1.7373050824726726,2.051705013963242,4.39888372215533,5.887667718684213
8.885,1.8677640677705962,1.9918847354373035,4.789250120369807,6.385860971321669
8.89,1.7237931445408605,1.9817309126668945,4.420953184843087,6.482407955920035
8.895,1.7967410206924261,2.1354123645894427,4.780350698911719,6.645942623568678
8.9,1.7214116381839462,2.3434784377708016,4.539964132952238,6.022633950264728
8.905,1.9170726428226228,2.0998058091475964,4.72224698645166,5.795373848686299
8.91,1.8072381417999146,2.212091309911068,4.843152487944973,6.535518268337674
8.915000000000001,2.092637603921922,2.6600614037514982,5.050726731448025,6.396439222668182
8.92,1.9388141795190816,2.3946138648922854,4.811595169286135,6.292250356639873
8.925,1.8655101485665175,2.227234079827117,5.108188172287131,6.680975838980317
8.93,1.8330838962385516,2.1735380147892784,4.867734961272534,6.280596232712804
8.935,1.6057317097319033,2.2805872413555988,4.7129108176120065,6.074509558800503
8.94,1.3838014483662064,1.827836222560096,4.461140165665418,6.030778798191591
8.945,1.5253295267998748,2.1108263626869936,4.28985508022464,5.840967436718455
8.950000000000001,1.858752948085664,2.0941770606210537,4.464131726612808,6.04432170601124
8.955,1.582409054474195,1.962636169244196,4.439633896088503,6.016399497513953
8.96,1.6263433210548612,1.9644741750247312,4.392739465522683,5.80767059083701
8.965,1.7920672038878758,2.2942554883436252,4.722591457973139,5.747969337227461
8.97,1.6548060613702458,2.063372309548737,4.550467065856736,5.662407520936547
8.975,1.4423496281303976,1.6035849364865697,4.992936222418202,6.1472280549763605
8.98,1.68856697754549,1.9494889438876015,5.0154685900502605,6.008031665925739
8.985,1.5754997931780441,1.8498750185546013,4.810806908138218,6.04172162500616
8.99,1.9917621001205716,2.084271283514556,5.293383451007325,6.973825145357545
8.995000000000001,1.9289622825720607,2.081205899103703,5.287586941094303,6.599207365443596
9.0,2.1123297599089956,1.9081550804737573,5.346575834490172,6.600453460800863
9.005,1.8465699069866124,1.8146907474544414,5.073791550149905,6.299467747305191
9.01,2.0151644057186386,2.0784475219733243,4.991253697328273,6.164348739526395
9.015,2.2150594657424385,2.043771690572591,5.235757719552524,6.178176793014988
9.02,2.442094207891594,2.487957929552598,5.222303786568362,6.393397106914983
9.025,2.1001625973155473,2.1488784165146164,5.131705835183699,6.416343463401504
9.03,1.8190021523283513,1.724967292904339,5.341138108741714,6.7570454941510105
9.035,1.9326064093585698,1.9892552914388062,5.192713842052307,6.436945249123808
9.040000000000001,2.252964573027266,2.4562918646659764,5.283901640397315,6.668126152945278
9.045,2.1390951268271277,2.098998638097492,4.965268451235463,6.5085268788302
9.05,2.172362956195827,2.031565279769332,4.799078988750515,6.173321718096499
9.055,2.038215499005173,2.058837589627124,5.384090856432947,6.872319606809101
9.06,1.6692806014266426,2.1544376723241174,4.685673863420396,5.915941737740635
9.065,1.711816294548035,1.769693903035076,4.969750354624851,6.280920280403793
9.07,2.1197597243677877,2.4307634579783657,4.940220343485783,6.19930132218886
9.075000000000001,1.9802080270802949,2.6545887680539835,4.64050130149563,5.727045806442236
9.08,1.7796733712641284,2.248622226190848,4.747477248120286,5.77684666170357
9.085,2.07993986546173,2.3025333836619457,5.241302270842503,6.734898970791907
9.09,1.7184141716517765,1.966369175702485,4.696792084430114,6.050013586822541
9.095,1.7995712654485227,2.3728642316108797,4.53001903252506,5.552209428483182
9.1,1.6492693641546254,2.1853128505351758,4.450250941284143,5.164457731945423
9.105,1.8784729244895184,2.376067537281326,4.485099336855164,5.44021350897352
9.11,1.9371194404682917,1.9859573061626639,4.910174977381981,6.526553371940489
9.115,1.8933723630561006,2.279107077522892,4.91200883138882,6.695985014954712
9.120000000000001,1.8532329244189116,2.2154338386480656,4.712976513510223,6.140965957020404
9.125,1.5983006652455833,2.0874240410939815,4.720208008148716,6.243435165098034
9.13,1.685380026457691,2.155929612020035,4.585449391727652,6.13627077216055
9.135,1.6945621098685035,2.0703889249949365,4.702227305366111,6.413634888228554
9.14,1.7204988109968866,2.011456353902305,4.662244966232895,6.2169948931201935
9.145,1.9652469880143995,1.994712438453458,4.881511746434313,6.36858545441333
9.15,1.819873788861842,1.8709381636112161,4.92905511244955,6.3977825890467015
9.155,1.849110942013151,2.2957483158095915,4.603880594142235,5.769660742496007
9.16,1.8529072969603038,2.420000242507254,4.94586104126491,6.326949198301561
9.165000000000001,1.9902055753096735,2.425069741005714,5.008528968212766,6.42946234905098
9.17,1.8163226114284527,2.0634131414653294,4.502281150083331,5.894983485763516
9.175,2.038096217025977,2.3095251719126333,4.660175661412107,6.027957668016852
9.18,1.9062789364202675,2.0292366577725276,4.623663465009033,6.313429538845514
9.185,2.1585302314983332,2.5399901136840377,5.121314773914065,6.718040846398397
9.19,1.8637524911397199,2.111780747048166,4.924469807864412,6.6278555842313915
9.195,1.7870612529644712,1.9830586669938068,4.7802766742608815,6.105959830241514
9.200000000000001,1.8373627167084299,1.955202957083535,5.195979438914401,6.669366622647711
9.205,1.560229187464823,1.8457621986177242,4.359887194823974,5.911479398229811
9.21,1.8127624683068158,1.8857290403149174,4.697471339876851,6.277476645434043
9.215,1.9167263248229793,2.227706842889171,4.753648160002807,6.294297770428521
9.22,2.0289717360107935,2.082767643697999,4.9781955326320775,6.417330159121341
9.225,1.951998481395458,2.368013008422183,4.7397276849016565,6.109686555139295
9.23,2.0446751006275137,2.318551344288846,4.7237929221751855,6.156583492104435
9.235,2.2010395464325083,2.4222256109111626,4.648676317572913,6.2237843845347065
9.24,2.063256599154557,2.474710543376907,4.494752955507371,5.841616926307436
9.245000000000001,2.1297860337838403,2.3134967740628816,4.868529973211282,6.5129671233536035
9.25,1.8334952205143082,2.1306589493909227,4.788341526862375,6.2181877976599
9.255,1.9636676445972328,2.060130699988909,4.854655578849567,6.426364974777553
9.26,1.7158028030020707,1.973168331147378,4.936250368356514,6.3202428851392956
9.265,1.9931317068673555,2.2967220393970904,4.75093825773484,5.87980458520113
9.27,1.8333007636653094,2.0573530955960995,4.850983708266253,6.082358407140056
9.275,2.2643219414153317,2.3436437127715313,4.92246440872923,6.346915980784841
9.28,1.9062759684173831,2.217925995827245,4.634495368120578,5.899020247942874
9.285,1.7001431497010036,1.8178482135590444,4.429343157792529,6.0857326927310975
9.290000000000001,1.7573240940254518,1.9343752404160555,4.676078240554183,5.546176771808884
9.295,2.179136476016046,2.1670984912173514,5.031253242963253,5.825382331683559
9.3,1.8304904917481628,1.8930243397780167,4.7923552873558775,6.065288035896225
9.305,2.006147237303124,2.1474874386324765,5.024253928616656,6.509576872724807
9.31,1.7345578222568396,1.9163114958558112,4.658026726245594,6.074119885887386
9.315,1.9276545036538077,2.081542133107735,4.669465866517308,6.212209233673139
9.32,1.7245578386390417,1.9956948747905345,4.335170970589446,5.722483312516238
