#! FIELDS time hinge pbc cnbd @3.bias @3.force2 @3.hinge_cntr @3.hinge_work @3.hinge_kappa @3.pbc_cntr @3.pbc_work @3.pbc_kappa @3.cnbd_cntr @3.cnbd_work @3.cnbd_kappa @3.work
 0.000000 0.161571 0.224303 4.332708 0.000000 0.000000 0.161571 0.000000 0.000000 0.224303 0.000000 0.000000 4.332708 0.000000 0.000000 0.000000
 0.000000 0.161571 0.224303 4.332708 0.000000 0.000000 0.161571 0.000000 0.000000 0.224303 0.000000 0.000000 4.332708 0.000000 0.000000 0.000000
 5.000000 0.166586 0.222552 4.331773 0.050813 355.693331 0.161568 0.158136 3500.000000 0.224299 0.321862 3500.000000 4.332672 0.040345 3500.000000 0.520344
 10.000000 0.155171 0.215714 4.334829 0.209289 1465.024283 0.161555 0.158019 3500.000000 0.224281 0.321197 3500.000000 4.332491 0.038141 3500.000000 0.517358
 15.000000 0.158678 0.204437 4.339976 0.804991 5634.934837 0.161541 0.157999 3500.000000 0.224262 0.320663 3500.000000 4.332311 0.042390 3500.000000 0.521052
 20.000000 0.167450 0.199544 4.338984 1.211188 8478.313488 0.161528 0.158075 3500.000000 0.224243 0.319841 3500.000000 4.332130 0.044689 3500.000000 0.522604
 25.000000 0.162271 0.220058 4.336721 0.071211 498.473916 0.161514 0.158620 3500.000000 0.224224 0.318886 3500.000000 4.331950 0.047529 3500.000000 0.525035
 30.000000 0.177784 0.200672 4.337062 1.482239 10375.671766 0.161501 0.159053 3500.000000 0.224206 0.318381 3500.000000 4.331769 0.049764 3500.000000 0.527198
 35.000000 0.181754 0.208681 4.334173 1.151250 8058.750580 0.161488 0.159605 3500.000000 0.224187 0.317926 3500.000000 4.331589 0.053668 3500.000000 0.531199
 40.000000 0.180909 0.223544 4.335214 0.687044 4809.305978 0.161474 0.160354 3500.000000 0.224168 0.317224 3500.000000 4.331408 0.057087 3500.000000 0.534666
 45.000000 0.178164 0.213968 4.339154 0.779611 5457.275804 0.161461 0.161132 3500.000000 0.224150 0.316658 3500.000000 4.331228 0.060992 3500.000000 0.538782
 50.000000 0.174932 0.207412 4.334100 0.823695 5765.864706 0.161447 0.161961 3500.000000 0.224131 0.315803 3500.000000 4.331047 0.064957 3500.000000 0.542722
 55.000000 0.178864 0.210364 4.330864 0.862510 6037.573256 0.161434 0.162738 3500.000000 0.224112 0.315581 3500.000000 4.330866 0.065617 3500.000000 0.543937
 60.000000 0.188666 0.227421 4.344375 1.646420 11524.941237 0.161420 0.163862 3500.000000 0.224094 0.315558 3500.000000 4.330686 0.069915 3500.000000 0.549335
 65.000000 0.173521 0.229332 4.334685 0.335762 2350.334261 0.161407 0.164924 3500.000000 0.224075 0.315201 3500.000000 4.330505 0.073242 3500.000000 0.553368
 70.000000 0.181912 0.228089 4.325933 0.798998 5592.985950 0.161393 0.165822 3500.000000 0.224056 0.315139 3500.000000 4.330325 0.075308 3500.000000 0.556269
 75.000000 0.182319 0.221649 4.331711 0.781541 5470.783834 0.161380 0.166875 3500.000000 0.224038 0.314783 3500.000000 4.330144 0.075853 3500.000000 0.557512
 80.000000 0.188036 0.230558 4.334813 1.360690 9524.829426 0.161366 0.168187 3500.000000 0.224019 0.314331 3500.000000 4.329964 0.078016 3500.000000 0.560535
 85.000000 0.187123 0.214166 4.330668 1.332786 9329.504946 0.161353 0.169383 3500.000000 0.224000 0.314210 3500.000000 4.329783 0.081257 3500.000000 0.564850
 90.000000 0.189272 0.229163 4.327495 1.420198 9941.387063 0.161339 0.170390 3500.000000 0.223981 0.313972 3500.000000 4.329603 0.084905 3500.000000 0.569267
 95.000000 0.191175 0.212026 4.339818 1.997665 13983.654189 0.161326 0.171790 3500.000000 0.223963 0.313806 3500.000000 4.329422 0.087770 3500.000000 0.573367
